;state;income;professional;unemployment
32116;Massachusetts;163304.0;68.8;2.9
32117;Massachusetts;100230.0;43.4;4.2
32118;Massachusetts;133058.0;58.5;5.4
32119;Massachusetts;101938.0;49.9;2.3
32120;Massachusetts;131932.0;59.6;2.5
32121;Massachusetts;141184.0;59.2;2.7
32122;Massachusetts;93527.0;49.9;6.5
32123;Massachusetts;106061.0;48.2;5.7
32124;Massachusetts;91769.0;43.5;5.8
32125;Massachusetts;99083.0;47.7;5.8
32126;Massachusetts;117407.0;52.0;4.9
32127;Massachusetts;118365.0;53.2;6.1
32128;Massachusetts;101781.0;51.5;1.7
32129;Massachusetts;151771.0;61.0;4.6
32130;Massachusetts;131111.0;57.6;3.6
32131;Massachusetts;142692.0;65.6;3.2
32132;Massachusetts;84554.0;43.6;4.0
32133;Massachusetts;68780.0;45.1;7.4
32134;Massachusetts;111150.0;53.7;4.6
32135;Massachusetts;78250.0;51.8;3.4
32136;Massachusetts;89799.0;61.1;6.4
32137;Massachusetts;90797.0;41.9;2.1
32138;Massachusetts;122096.0;69.3;4.1
32139;Massachusetts;173889.0;73.1;5.5
32140;Massachusetts;106811.0;65.1;4.5
32141;Massachusetts;117750.0;59.7;4.0
32142;Massachusetts;81237.0;57.1;9.4
32143;Massachusetts;81927.0;63.6;4.8
32144;Massachusetts;124848.0;65.8;3.3
32145;Massachusetts;144552.0;62.0;2.6
32146;Massachusetts;119688.0;51.4;2.7
32147;Massachusetts;112328.0;57.5;6.0
32148;Massachusetts;134493.0;68.1;3.4
32149;Massachusetts;125250.0;59.4;3.6
32150;Massachusetts;96250.0;50.0;4.0
32151;Massachusetts;70000.0;40.1;5.3
32152;Massachusetts;87422.0;64.1;3.4
32153;Massachusetts;89028.0;49.7;2.5
32154;Massachusetts;85784.0;46.9;5.4
32155;Massachusetts;71286.0;35.9;1.8
32156;Massachusetts;68245.0;35.9;7.9
32157;Massachusetts;75150.0;43.6;5.9
32158;Massachusetts;58099.0;58.0;6.8
32159;Massachusetts;88661.0;50.2;5.2
32160;Massachusetts;103125.0;50.7;6.4
32161;Massachusetts;25045.0;27.3;12.6
32162;Massachusetts;53566.0;36.3;7.3
32163;Massachusetts;58838.0;35.0;9.7
32164;Massachusetts;78224.0;56.9;3.9
32165;Massachusetts;78674.0;60.3;4.8
32166;Massachusetts;60278.0;41.3;5.6
32167;Massachusetts;70570.0;68.8;5.5
32168;Massachusetts;58158.0;38.9;6.2
32169;Massachusetts;90476.0;41.0;6.8
32170;Massachusetts;87553.0;43.1;6.1
32171;Massachusetts;96217.0;41.1;8.1
32172;Massachusetts;66250.0;39.9;10.0
32173;Massachusetts;88164.0;43.4;4.2
32174;Massachusetts;91000.0;60.9;4.2
32175;Massachusetts;103492.0;58.3;4.1
32176;Massachusetts;90763.0;42.4;5.2
32177;Massachusetts;78658.0;46.3;5.8
32178;Massachusetts;74464.0;36.4;11.5
32179;Massachusetts;74048.0;34.9;5.0
32180;Massachusetts;72616.0;46.1;6.0
32181;Massachusetts;62250.0;26.6;17.1
32182;Massachusetts;64738.0;38.6;9.9
32183;Massachusetts;62545.0;35.3;7.3
32184;Massachusetts;71629.0;47.4;2.9
32185;Massachusetts;88571.0;45.4;7.0
32186;Massachusetts;77772.0;39.9;4.4
32187;Massachusetts;104949.0;44.3;11.2
32188;Massachusetts;81443.0;56.2;6.8
32189;Massachusetts;71903.0;42.4;6.3
32190;Massachusetts;59063.0;38.2;4.3
32191;Massachusetts;46955.0;31.9;10.9
32192;Massachusetts;80000.0;35.7;8.2
32193;Massachusetts;74583.0;43.2;5.6
32194;Massachusetts;75104.0;49.3;8.7
32195;Massachusetts;140000.0;58.6;6.0
32196;Massachusetts;93889.0;45.6;3.4
32197;Massachusetts;150268.0;52.5;2.1
32198;Massachusetts;95020.0;50.1;4.7
32199;Massachusetts;100000.0;48.4;8.6
32200;Massachusetts;102063.0;56.0;7.6
32201;Massachusetts;123750.0;55.8;3.9
32202;Massachusetts;140882.0;51.2;3.4
32203;Massachusetts;139295.0;59.9;6.7
32204;Massachusetts;84480.0;49.0;6.4
32205;Massachusetts;93875.0;35.8;7.6
32206;Massachusetts;98587.0;39.7;3.7
32207;Massachusetts;109735.0;42.4;6.6
32208;Massachusetts;66497.0;32.6;3.9
32209;Massachusetts;85072.0;37.7;5.0
32210;Massachusetts;46786.0;35.9;12.4
32211;Massachusetts;57426.0;42.1;8.6
32212;Massachusetts;87857.0;47.9;8.2
32213;Massachusetts;109435.0;42.8;4.6
32214;Massachusetts;69709.0;36.3;4.2
32215;Massachusetts;142596.0;66.4;2.2
32216;Massachusetts;94282.0;40.6;6.4
32217;Massachusetts;67697.0;44.3;4.8
32218;Massachusetts;79276.0;38.9;7.9
32219;Massachusetts;140714.0;55.1;4.4
32220;Massachusetts;135726.0;62.4;2.8
32221;Massachusetts;140417.0;58.7;5.8
32222;Massachusetts;101576.0;62.9;3.1
32223;Massachusetts;73293.0;28.7;1.8
32224;Massachusetts;81875.0;42.4;5.7
32225;Massachusetts;76107.0;43.7;3.7
32226;Massachusetts;114135.0;46.9;8.3
32227;Massachusetts;103802.0;48.7;4.4
32228;Massachusetts;104688.0;55.7;5.1
32229;Massachusetts;149650.0;57.4;5.5
32230;Massachusetts;102516.0;45.6;5.1
32231;Massachusetts;128063.0;55.7;7.9
32232;Massachusetts;113953.0;51.4;4.4
32233;Massachusetts;117340.0;46.0;3.7
32234;Massachusetts;79159.0;40.2;5.9
32235;Massachusetts;102411.0;45.7;5.9
32236;Massachusetts;77098.0;44.1;5.8
32237;Massachusetts;78256.0;33.8;4.0
32238;Massachusetts;110417.0;51.8;4.7
32239;Massachusetts;142639.0;62.9;4.9
32240;Massachusetts;118994.0;55.6;5.5
32241;Massachusetts;95525.0;41.2;4.4
32242;Massachusetts;94447.0;31.5;4.2
32243;Massachusetts;104781.0;47.9;4.4
32244;Massachusetts;112535.0;44.1;6.2
32245;Massachusetts;83636.0;47.1;3.7
32246;Massachusetts;73467.0;23.3;5.2
32247;Massachusetts;70336.0;28.7;7.0
32248;Massachusetts;38148.0;23.4;9.1
32249;Massachusetts;36549.0;17.5;11.1
32250;Massachusetts;54015.0;34.0;5.3
32251;Massachusetts;32878.0;26.5;11.0
32252;Massachusetts;44071.0;17.0;9.9
32253;Massachusetts;103854.0;37.7;4.5
32254;Massachusetts;53094.0;34.0;6.7
32255;Massachusetts;44389.0;21.1;12.2
32256;Massachusetts;15726.0;21.6;30.5
32257;Massachusetts;54359.0;42.0;25.7
32258;Massachusetts;72120.0;24.3;10.7
32259;Massachusetts;46635.0;17.1;6.6
32260;Massachusetts;51425.0;22.0;10.2
32261;Massachusetts;70642.0;28.0;6.1
32262;Massachusetts;47702.0;15.6;14.9
32263;Massachusetts;45156.0;19.0;8.8
32264;Massachusetts;40992.0;24.3;8.8
32265;Massachusetts;75577.0;33.8;7.7
32266;Massachusetts;81174.0;37.9;5.3
32267;Massachusetts;96528.0;42.7;6.5
32268;Massachusetts;68167.0;38.0;7.4
32269;Massachusetts;94038.0;40.7;4.8
32270;Massachusetts;82969.0;39.9;1.7
32271;Massachusetts;81579.0;31.1;5.0
32272;Massachusetts;68558.0;34.5;9.0
32273;Massachusetts;88321.0;37.7;4.1
32274;Massachusetts;98824.0;36.2;3.1
32275;Massachusetts;95675.0;37.6;4.7
32276;Massachusetts;79274.0;30.5;3.9
32277;Massachusetts;93491.0;34.2;3.3
32278;Massachusetts;90417.0;42.3;7.0
32279;Massachusetts;100389.0;42.3;5.4
32280;Massachusetts;79338.0;37.4;6.5
32281;Massachusetts;74941.0;37.5;4.0
32282;Massachusetts;123427.0;50.3;8.1
32283;Massachusetts;67547.0;35.3;7.2
32284;Massachusetts;126048.0;37.7;5.7
32285;Massachusetts;;;
32286;Massachusetts;77993.0;37.0;5.8
32287;Massachusetts;51591.0;37.2;11.7
32288;Massachusetts;53871.0;27.5;6.3
32289;Massachusetts;61343.0;34.0;3.0
32290;Massachusetts;100972.0;36.9;0.7
32291;Massachusetts;57336.0;32.1;5.0
32292;Massachusetts;105859.0;34.8;5.5
32293;Massachusetts;95368.0;53.5;4.2
32294;Massachusetts;90516.0;38.2;4.7
32295;Massachusetts;82617.0;40.2;5.8
32296;Massachusetts;92888.0;35.8;5.7
32297;Massachusetts;103889.0;42.5;3.9
32298;Massachusetts;69712.0;39.2;3.0
32299;Massachusetts;97169.0;32.6;5.1
32300;Massachusetts;129643.0;40.8;1.6
32301;Massachusetts;103472.0;46.8;4.2
32302;Massachusetts;99115.0;33.7;5.0
32303;Massachusetts;73393.0;33.9;7.8
32304;Massachusetts;76854.0;39.3;4.6
32305;Massachusetts;61463.0;38.6;5.7
32306;Massachusetts;87438.0;39.5;5.1
32307;Massachusetts;97337.0;36.3;7.0
32308;Massachusetts;58125.0;31.8;2.7
32309;Massachusetts;75919.0;28.5;8.2
32310;Massachusetts;65283.0;21.9;6.5
32311;Massachusetts;73892.0;36.0;3.7
32312;Massachusetts;60111.0;31.0;5.4
32313;Massachusetts;85870.0;57.6;6.4
32314;Massachusetts;76576.0;57.8;6.0
32315;Massachusetts;36023.0;20.2;11.8
32316;Massachusetts;;;
32317;Massachusetts;72478.0;50.4;6.9
32318;Massachusetts;80496.0;60.9;2.6
32319;Massachusetts;72529.0;52.9;8.8
32320;Massachusetts;101761.0;68.9;1.4
32321;Massachusetts;90691.0;63.3;1.9
32322;Massachusetts;50082.0;69.7;4.6
32323;Massachusetts;69661.0;66.7;7.1
32324;Massachusetts;57621.0;58.2;3.5
32325;Massachusetts;62389.0;69.7;5.0
32326;Massachusetts;44065.0;74.5;6.8
32327;Massachusetts;64625.0;54.3;4.8
32328;Massachusetts;31023.0;52.1;2.6
32329;Massachusetts;58199.0;62.1;6.4
32330;Massachusetts;32778.0;52.2;3.7
32331;Massachusetts;60039.0;69.3;4.4
32332;Massachusetts;39443.0;51.0;6.9
32333;Massachusetts;67647.0;43.7;11.5
32334;Massachusetts;31218.0;47.0;17.8
32335;Massachusetts;58409.0;60.5;9.6
32336;Massachusetts;34677.0;80.5;1.7
32337;Massachusetts;36500.0;55.8;8.5
32338;Massachusetts;36250.0;33.5;12.1
32339;Massachusetts;30500.0;70.7;8.0
32340;Massachusetts;22930.0;50.5;16.9
32341;Massachusetts;19267.0;41.6;18.0
32342;Massachusetts;65893.0;77.5;1.9
32343;Massachusetts;51219.0;70.3;6.0
32344;Massachusetts;90848.0;78.9;3.4
32345;Massachusetts;104973.0;68.2;3.8
32346;Massachusetts;132115.0;71.8;3.8
32347;Massachusetts;112893.0;78.8;7.0
32348;Massachusetts;127188.0;80.8;2.4
32349;Massachusetts;109455.0;79.9;5.6
32350;Massachusetts;78616.0;77.0;1.2
32351;Massachusetts;102650.0;84.8;3.2
32352;Massachusetts;94531.0;75.4;3.6
32353;Massachusetts;91964.0;79.2;6.6
32354;Massachusetts;91477.0;76.2;0.0
32355;Massachusetts;88690.0;71.8;1.7
32356;Massachusetts;116538.0;71.7;7.7
32357;Massachusetts;89259.0;69.4;1.7
32358;Massachusetts;108322.0;71.7;2.7
32359;Massachusetts;151250.0;66.4;2.8
32360;Massachusetts;58393.0;48.2;10.4
32361;Massachusetts;108426.0;65.9;2.7
32362;Massachusetts;88611.0;53.0;3.0
32363;Massachusetts;138906.0;67.1;2.1
32364;Massachusetts;59073.0;50.0;5.9
32365;Massachusetts;40716.0;24.7;10.3
32366;Massachusetts;52318.0;12.1;6.1
32367;Massachusetts;17305.0;14.7;9.2
32368;Massachusetts;57120.0;29.3;5.4
32369;Massachusetts;56726.0;18.2;5.8
32370;Massachusetts;66250.0;22.1;4.2
32371;Massachusetts;55929.0;16.7;5.9
32372;Massachusetts;53302.0;13.1;8.2
32373;Massachusetts;48619.0;26.8;7.0
32374;Massachusetts;56464.0;19.5;6.5
32375;Massachusetts;67339.0;45.4;2.2
32376;Massachusetts;118594.0;64.1;2.6
32377;Massachusetts;112411.0;63.1;2.8
32378;Massachusetts;108409.0;62.2;1.5
32379;Massachusetts;104127.0;68.5;3.0
32380;Massachusetts;114500.0;60.3;3.2
32381;Massachusetts;151250.0;68.4;2.7
32382;Massachusetts;19095.0;13.6;15.9
32383;Massachusetts;103222.0;68.9;1.2
32384;Massachusetts;26125.0;43.6;15.2
32385;Massachusetts;13929.0;14.9;24.1
32386;Massachusetts;125841.0;66.9;5.3
32387;Massachusetts;88526.0;65.2;7.9
32388;Massachusetts;21773.0;34.1;11.8
32389;Massachusetts;112500.0;77.8;1.8
32390;Massachusetts;25750.0;40.5;11.4
32391;Massachusetts;117615.0;68.3;5.5
32392;Massachusetts;139432.0;79.5;1.6
32393;Massachusetts;97100.0;71.5;6.3
32394;Massachusetts;79500.0;69.9;4.2
32395;Massachusetts;61118.0;62.9;3.3
32396;Massachusetts;61786.0;72.0;6.1
32397;Massachusetts;52056.0;62.0;14.5
32398;Massachusetts;31220.0;17.0;6.5
32399;Massachusetts;39190.0;17.9;8.2
32400;Massachusetts;19412.0;40.9;13.7
32401;Massachusetts;23665.0;18.8;10.3
32402;Massachusetts;16094.0;36.2;27.8
32403;Massachusetts;28618.0;30.3;22.3
32404;Massachusetts;54137.0;57.7;7.1
32405;Massachusetts;24940.0;44.8;6.8
32406;Massachusetts;51310.0;69.0;3.5
32407;Massachusetts;27279.0;47.4;8.7
32408;Massachusetts;17690.0;33.3;8.2
32409;Massachusetts;38043.0;45.3;8.1
32410;Massachusetts;31970.0;30.1;14.8
32411;Massachusetts;36228.0;24.5;12.3
32412;Massachusetts;29829.0;23.0;19.1
32413;Massachusetts;23750.0;23.3;10.0
32414;Massachusetts;36067.0;43.0;12.9
32415;Massachusetts;19129.0;20.3;13.9
32416;Massachusetts;30283.0;18.8;18.7
32417;Massachusetts;27417.0;10.2;16.9
32418;Massachusetts;30878.0;18.4;11.5
32419;Massachusetts;38750.0;27.9;8.6
32420;Massachusetts;39750.0;22.8;10.5
32421;Massachusetts;62358.0;45.3;9.4
32422;Massachusetts;28036.0;43.6;9.6
32423;Massachusetts;83550.0;53.5;3.7
32424;Massachusetts;77500.0;53.0;3.5
32425;Massachusetts;83750.0;45.7;9.9
32426;Massachusetts;31161.0;23.6;9.2
32427;Massachusetts;45598.0;21.9;11.6
32428;Massachusetts;52333.0;22.0;13.8
32429;Massachusetts;43770.0;26.3;6.6
32430;Massachusetts;40725.0;23.2;13.0
32431;Massachusetts;36426.0;16.2;19.5
32432;Massachusetts;50966.0;22.8;14.1
32433;Massachusetts;48493.0;27.8;15.1
32434;Massachusetts;52924.0;20.2;5.7
32435;Massachusetts;69550.0;38.7;7.3
32436;Massachusetts;45238.0;27.7;10.6
32437;Massachusetts;31765.0;12.1;15.0
32438;Massachusetts;27750.0;27.6;9.3
32439;Massachusetts;39217.0;20.9;14.7
32440;Massachusetts;51385.0;26.8;6.9
32441;Massachusetts;53708.0;24.1;10.2
32442;Massachusetts;51250.0;26.3;10.5
32443;Massachusetts;64508.0;37.4;10.1
32444;Massachusetts;86659.0;36.8;1.2
32445;Massachusetts;77625.0;43.9;5.8
32446;Massachusetts;76841.0;51.4;7.7
32447;Massachusetts;67608.0;36.8;7.9
32448;Massachusetts;41840.0;25.9;7.9
32449;Massachusetts;39959.0;34.7;10.2
32450;Massachusetts;59598.0;19.8;14.5
32451;Massachusetts;46029.0;21.8;13.5
32452;Massachusetts;82422.0;43.6;5.3
32453;Massachusetts;43235.0;25.1;8.8
32454;Massachusetts;76563.0;43.0;6.6
32455;Massachusetts;59911.0;38.7;7.0
32456;Massachusetts;81071.0;47.6;6.0
32457;Massachusetts;81500.0;52.2;4.4
32458;Massachusetts;85120.0;49.3;2.7
32459;Massachusetts;100417.0;70.5;4.7
32460;Massachusetts;103438.0;60.2;5.3
32461;Massachusetts;136161.0;86.4;0.7
32462;Massachusetts;86824.0;73.1;4.2
32463;Massachusetts;144276.0;71.7;3.5
32464;Massachusetts;62917.0;63.6;5.6
32465;Massachusetts;85313.0;57.8;6.2
32466;Massachusetts;84813.0;75.9;1.6
32467;Massachusetts;75875.0;53.8;9.9
32468;Massachusetts;107955.0;74.8;1.7
32469;Massachusetts;89375.0;63.9;5.2
32470;Massachusetts;84025.0;63.0;6.0
32471;Massachusetts;106966.0;58.5;4.1
32472;Massachusetts;108000.0;58.9;5.7
32473;Massachusetts;69703.0;44.6;2.9
32474;Massachusetts;60987.0;45.6;6.9
32475;Massachusetts;38676.0;33.6;3.1
32476;Massachusetts;74972.0;44.2;10.3
32477;Massachusetts;85139.0;33.4;5.6
32478;Massachusetts;37195.0;28.7;2.7
32479;Massachusetts;68500.0;39.6;6.4
32480;Massachusetts;77000.0;34.2;1.9
32481;Massachusetts;74048.0;36.8;6.6
32482;Massachusetts;61211.0;36.3;12.1
32483;Massachusetts;70739.0;31.9;7.9
32484;Massachusetts;60234.0;15.1;5.8
32485;Massachusetts;52633.0;11.7;2.9
32486;Massachusetts;58616.0;41.4;7.1
32487;Massachusetts;50076.0;21.6;6.9
32488;Massachusetts;43764.0;14.9;6.0
32489;Massachusetts;45224.0;25.8;5.0
32490;Massachusetts;58460.0;24.2;7.2
32491;Massachusetts;57857.0;27.2;3.7
32492;Massachusetts;55317.0;23.8;7.1
32493;Massachusetts;47543.0;18.2;4.5
32494;Massachusetts;68953.0;30.6;4.1
32495;Massachusetts;47489.0;20.7;7.4
32496;Massachusetts;42870.0;28.7;4.6
32497;Massachusetts;54255.0;31.9;6.4
32498;Massachusetts;64132.0;28.0;6.3
32499;Massachusetts;42440.0;28.3;14.0
32500;Massachusetts;50434.0;16.1;4.7
32501;Massachusetts;61810.0;17.8;10.4
32502;Massachusetts;52500.0;38.6;3.3
32503;Massachusetts;73417.0;38.0;6.0
32504;Massachusetts;92568.0;52.1;4.7
32505;Massachusetts;81923.0;41.4;3.8
32506;Massachusetts;72586.0;34.7;6.8
32507;Massachusetts;;4.0;46.8
32508;Massachusetts;;0.0;20.2
32509;Massachusetts;;;
32510;Massachusetts;;;
32511;Massachusetts;36023.0;73.4;29.2
32512;Massachusetts;;;
32513;Massachusetts;;30.8;0.0
32514;Massachusetts;111750.0;61.4;3.9
32515;Massachusetts;;;
32516;Massachusetts;;0.0;0.0
32517;Massachusetts;;;
32518;Massachusetts;;;
32519;Massachusetts;;30.0;33.3
32520;Massachusetts;;22.5;0.0
32521;Massachusetts;85064.0;43.3;6.4
32522;Massachusetts;63447.0;30.3;5.1
32523;Massachusetts;77683.0;34.0;8.2
32524;Massachusetts;47278.0;28.4;13.4
32525;Massachusetts;57059.0;36.9;6.7
32526;Massachusetts;52250.0;36.0;7.5
32527;Massachusetts;70682.0;37.6;8.1
32528;Massachusetts;67517.0;39.3;4.8
32529;Massachusetts;93387.0;44.0;4.6
32530;Massachusetts;51679.0;23.4;7.2
32531;Massachusetts;31465.0;25.8;8.0
32532;Massachusetts;41811.0;19.9;6.6
32533;Massachusetts;60181.0;31.7;6.0
32534;Massachusetts;58032.0;41.1;2.6
32535;Massachusetts;100071.0;49.3;4.3
32536;Massachusetts;72656.0;45.9;4.1
32537;Massachusetts;69552.0;40.3;2.8
32538;Massachusetts;43981.0;28.4;8.4
32539;Massachusetts;39239.0;19.1;9.5
32540;Massachusetts;106719.0;50.0;4.5
32541;Massachusetts;69688.0;41.4;5.0
32542;Massachusetts;54250.0;32.0;10.5
32543;Massachusetts;52885.0;32.1;4.3
32544;Massachusetts;57935.0;39.9;3.7
32545;Massachusetts;49477.0;16.2;4.4
32546;Massachusetts;67477.0;39.5;6.3
32547;Massachusetts;64706.0;32.2;8.7
32548;Massachusetts;53393.0;29.2;5.1
32549;Massachusetts;39696.0;11.1;20.3
32550;Massachusetts;50729.0;20.7;10.0
32551;Massachusetts;17292.0;22.7;7.2
32552;Massachusetts;37543.0;24.9;15.9
32553;Massachusetts;52857.0;24.4;16.1
32554;Massachusetts;71324.0;44.8;8.9
32555;Massachusetts;93205.0;46.0;4.0
32556;Massachusetts;102978.0;50.5;3.3
32557;Massachusetts;104331.0;48.1;5.1
32558;Massachusetts;151618.0;61.2;3.3
32559;Massachusetts;79758.0;48.7;3.8
32560;Massachusetts;54038.0;25.7;2.5
32561;Massachusetts;58050.0;33.7;6.2
32562;Massachusetts;97417.0;50.0;2.4
32563;Massachusetts;97074.0;53.9;2.9
32564;Massachusetts;102500.0;52.1;5.5
32565;Massachusetts;128006.0;62.4;4.4
32566;Massachusetts;85938.0;46.7;4.8
32567;Massachusetts;100962.0;52.3;4.1
32568;Massachusetts;69432.0;30.4;4.8
32569;Massachusetts;65813.0;37.2;7.6
32570;Massachusetts;67121.0;40.6;6.7
32571;Massachusetts;73133.0;32.0;5.0
32572;Massachusetts;85224.0;42.2;4.2
32573;Massachusetts;52938.0;28.0;5.3
32574;Massachusetts;95595.0;50.7;2.2
32575;Massachusetts;105735.0;50.0;3.4
32576;Massachusetts;117368.0;61.5;4.9
32577;Massachusetts;89000.0;53.8;5.2
32578;Massachusetts;100806.0;53.4;5.2
32579;Massachusetts;75855.0;45.4;6.0
32580;Massachusetts;69625.0;45.5;3.1
32581;Massachusetts;76974.0;51.3;6.4
32582;Massachusetts;62943.0;48.1;9.6
32583;Massachusetts;60313.0;38.5;3.9
32584;Massachusetts;40635.0;27.0;7.1
32585;Massachusetts;53654.0;35.7;7.2
32586;Massachusetts;47733.0;35.1;5.8
32587;Massachusetts;76964.0;46.9;7.6
32588;Massachusetts;70679.0;48.6;6.1
32589;Massachusetts;90882.0;59.5;4.8
32590;Massachusetts;87750.0;57.9;2.3
32591;Massachusetts;69907.0;62.6;5.0
32592;Massachusetts;77202.0;39.0;6.6
32593;Massachusetts;74479.0;35.5;5.5
32594;Massachusetts;45063.0;35.3;7.8
32595;Massachusetts;37981.0;31.7;9.5
32596;Massachusetts;59297.0;46.2;5.0
32597;Massachusetts;;24.7;6.0
32598;Massachusetts;22271.0;17.3;13.1
32599;Massachusetts;31991.0;18.1;11.3
32600;Massachusetts;23732.0;22.6;11.3
32601;Massachusetts;22779.0;24.7;13.0
32602;Massachusetts;23505.0;10.3;11.1
32603;Massachusetts;24052.0;41.2;6.2
32604;Massachusetts;26208.0;38.8;11.9
32605;Massachusetts;19984.0;26.2;7.4
32606;Massachusetts;31862.0;21.8;9.3
32607;Massachusetts;19760.0;34.7;16.7
32608;Massachusetts;63991.0;53.2;5.4
32609;Massachusetts;49400.0;48.7;4.2
32610;Massachusetts;48651.0;33.2;7.4
32611;Massachusetts;53854.0;34.1;6.6
32612;Massachusetts;68561.0;36.8;4.6
32613;Massachusetts;46901.0;38.9;11.4
32614;Massachusetts;29137.0;17.9;14.9
32615;Massachusetts;27895.0;11.9;5.7
32616;Massachusetts;43384.0;24.2;4.0
32617;Massachusetts;29875.0;19.4;16.5
32618;Massachusetts;61421.0;56.5;0.5
32619;Massachusetts;63506.0;33.2;5.9
32620;Massachusetts;48313.0;24.6;4.8
32621;Massachusetts;61250.0;25.6;2.5
32622;Massachusetts;40319.0;21.7;7.8
32623;Massachusetts;61859.0;30.9;5.5
32624;Massachusetts;59750.0;26.7;5.9
32625;Massachusetts;64100.0;37.2;5.0
32626;Massachusetts;95089.0;35.4;1.7
32627;Massachusetts;79500.0;41.1;3.8
32628;Massachusetts;82969.0;46.6;6.7
32629;Massachusetts;67750.0;45.2;5.4
32630;Massachusetts;76801.0;49.5;6.3
32631;Massachusetts;70813.0;49.1;6.6
32632;Massachusetts;79755.0;44.5;4.1
32633;Massachusetts;54211.0;37.1;7.9
32634;Massachusetts;83302.0;37.7;7.2
32635;Massachusetts;85455.0;53.0;4.3
32636;Massachusetts;102616.0;53.7;8.3
32637;Massachusetts;117083.0;53.1;2.9
32638;Massachusetts;110765.0;60.6;5.0
32639;Massachusetts;75820.0;40.4;3.9
32640;Massachusetts;88654.0;57.5;2.3
32641;Massachusetts;108375.0;57.2;6.1
32642;Massachusetts;122841.0;65.2;3.8
32643;Massachusetts;125882.0;63.3;3.9
32644;Massachusetts;105337.0;58.1;5.5
32645;Massachusetts;107619.0;52.8;3.0
32646;Massachusetts;129345.0;60.9;6.5
32647;Massachusetts;154259.0;60.6;2.1
32648;Massachusetts;83819.0;51.9;2.8
32649;Massachusetts;174300.0;67.1;3.5
32650;Massachusetts;127832.0;73.4;2.7
32651;Massachusetts;119392.0;54.4;5.5
32652;Massachusetts;91469.0;53.9;3.4
32653;Massachusetts;89766.0;41.5;6.5
32654;Massachusetts;74528.0;37.4;4.0
32655;Massachusetts;56116.0;16.9;5.0
32656;Massachusetts;74068.0;40.1;11.0
32657;Massachusetts;101761.0;53.4;4.9
32658;Massachusetts;125816.0;50.0;5.0
32659;Massachusetts;86050.0;34.3;4.9
32660;Massachusetts;76161.0;43.8;6.7
32661;Massachusetts;90500.0;34.7;4.4
32662;Massachusetts;101731.0;44.1;8.4
32663;Massachusetts;74675.0;40.9;7.4
32664;Massachusetts;61446.0;42.3;6.0
32665;Massachusetts;89054.0;48.4;3.2
32666;Massachusetts;56500.0;41.8;8.7
32667;Massachusetts;100010.0;47.6;2.8
32668;Massachusetts;115833.0;44.9;5.9
32669;Massachusetts;94675.0;40.8;2.7
32670;Massachusetts;77283.0;42.1;4.8
32671;Massachusetts;62621.0;31.9;4.2
32672;Massachusetts;73555.0;35.7;5.8
32673;Massachusetts;36927.0;29.1;11.4
32674;Massachusetts;37093.0;17.4;14.4
32675;Massachusetts;57898.0;30.9;8.1
32676;Massachusetts;54542.0;29.7;10.6
32677;Massachusetts;71875.0;43.0;7.3
32678;Massachusetts;73125.0;47.5;5.5
32679;Massachusetts;101607.0;45.1;10.3
32680;Massachusetts;50752.0;33.1;8.5
32681;Massachusetts;30724.0;11.7;10.7
32682;Massachusetts;33029.0;12.4;4.4
32683;Massachusetts;65871.0;20.3;8.6
32684;Massachusetts;68938.0;33.4;8.5
32685;Massachusetts;77083.0;50.7;5.7
32686;Massachusetts;94464.0;48.3;3.0
32687;Massachusetts;80234.0;40.9;4.8
32688;Massachusetts;64219.0;39.2;5.2
32689;Massachusetts;68490.0;22.6;5.1
32690;Massachusetts;87067.0;59.6;5.1
32691;Massachusetts;93750.0;45.7;4.1
32692;Massachusetts;134355.0;64.1;6.4
32693;Michigan;49432.0;35.3;7.5
32694;Michigan;43686.0;24.8;6.3
32695;Michigan;36120.0;18.8;11.2
32696;Michigan;34830.0;20.2;9.7
32697;Michigan;41797.0;23.8;11.5
32698;Michigan;;;
32699;Michigan;38012.0;22.7;2.8
32700;Michigan;48365.0;34.4;10.3
32701;Michigan;48295.0;28.6;9.3
32702;Michigan;;;
32703;Michigan;81544.0;44.3;3.4
32704;Michigan;65986.0;24.1;1.6
32705;Michigan;69531.0;27.9;2.3
32706;Michigan;74643.0;32.9;4.2
32707;Michigan;60326.0;27.1;2.0
32708;Michigan;57292.0;25.1;5.7
32709;Michigan;70921.0;31.6;1.8
32710;Michigan;49083.0;17.8;4.1
32711;Michigan;54226.0;26.1;5.4
32712;Michigan;71429.0;39.1;1.7
32713;Michigan;60696.0;38.0;4.7
32714;Michigan;59931.0;37.6;3.6
32715;Michigan;41250.0;19.3;11.2
32716;Michigan;57321.0;33.3;4.0
32717;Michigan;47019.0;42.4;3.2
32718;Michigan;58669.0;27.4;4.4
32719;Michigan;51077.0;34.7;2.3
32720;Michigan;49203.0;24.0;3.2
32721;Michigan;56692.0;41.5;1.0
