;state;population
1363;Arizona;3523
1364;Arizona;1537
1365;Arizona;3091
1366;Arizona;3789
1367;Arizona;2702
1368;Arizona;3904
1369;Arizona;4367
1370;Arizona;3383
1371;Arizona;2158
1372;Arizona;9073
1373;Arizona;3834
1374;Arizona;4221
1375;Arizona;3572
1376;Arizona;2065
1377;Arizona;1758
1378;Arizona;1463
1379;Arizona;3392
1380;Arizona;2865
1381;Arizona;5427
1382;Arizona;4542
1383;Arizona;967
1384;Arizona;3142
1385;Arizona;3804
1386;Arizona;5145
1387;Arizona;3156
1388;Arizona;3408
1389;Arizona;3744
1390;Arizona;4812
1391;Arizona;9012
1392;Arizona;6839
1393;Arizona;5217
1394;Arizona;5112
1395;Arizona;5015
1396;Arizona;3476
1397;Arizona;3873
1398;Arizona;6716
1399;Arizona;5375
1400;Arizona;3828
1401;Arizona;5272
1402;Arizona;3675
1403;Arizona;5806
1404;Arizona;7013
1405;Arizona;11663
1406;Arizona;4474
1407;Arizona;7583
1408;Arizona;2670
1409;Arizona;5229
1410;Arizona;5566
1411;Arizona;2826
1412;Arizona;3142
1413;Arizona;3573
1414;Arizona;1967
1415;Arizona;7515
1416;Arizona;6589
1417;Arizona;5414
1418;Arizona;3942
1419;Arizona;3736
1420;Arizona;4559
1421;Arizona;4272
1422;Arizona;3907
1423;Arizona;4978
1424;Arizona;2305
1425;Arizona;2058
1426;Arizona;6089
1427;Arizona;2846
1428;Arizona;4218
1429;Arizona;5324
1430;Arizona;1369
1431;Arizona;1879
1432;Arizona;1409
1433;Arizona;3018
1434;Arizona;4793
1435;Arizona;3779
1436;Arizona;4839
1437;Arizona;1091
1438;Arizona;2158
1439;Arizona;5970
1440;Arizona;4641
1441;Arizona;4487
1442;Arizona;3385
1443;Arizona;3707
1444;Arizona;3424
1445;Arizona;5077
1446;Arizona;4437
1447;Arizona;2813
1448;Arizona;5729
1449;Arizona;2715
1450;Arizona;3892
1451;Arizona;2761
1452;Arizona;2158
1453;Arizona;1962
1454;Arizona;616
1455;Arizona;2002
1456;Arizona;4178
1457;Arizona;1269
1458;Arizona;3074
1459;Arizona;5218
1460;Arizona;0
1461;Arizona;4915
1462;Arizona;4602
1463;Arizona;4539
1464;Arizona;4243
1465;Arizona;5110
1466;Arizona;5404
1467;Arizona;6395
1468;Arizona;1747
1469;Arizona;2971
1470;Arizona;3074
1471;Arizona;4652
1472;Arizona;4718
1473;Arizona;7597
1474;Arizona;7038
1475;Arizona;5402
1476;Arizona;5148
1477;Arizona;7602
1478;Arizona;4272
1479;Arizona;2961
1480;Arizona;1450
1481;Arizona;3420
1482;Arizona;2053
1483;Arizona;3614
1484;Arizona;6121
1485;Arizona;3046
1486;Arizona;3823
1487;Arizona;3564
1488;Arizona;4972
1489;Arizona;3791
1490;Arizona;7874
1491;Arizona;9096
1492;Arizona;7739
1493;Arizona;7801
1494;Arizona;4923
1495;Arizona;9919
1496;Arizona;5625
1497;Arizona;5898
1498;Arizona;4959
1499;Arizona;5484
1500;Arizona;2726
1501;Arizona;5069
1502;Arizona;3367
1503;Arizona;5792
1504;Arizona;3693
1505;Arizona;10411
1506;Arizona;5449
1507;Arizona;7226
1508;Arizona;8258
1509;Arizona;6273
1510;Arizona;6327
1511;Arizona;5422
1512;Arizona;6089
1513;Arizona;3249
1514;Arizona;4419
1515;Arizona;4254
1516;Arizona;3764
1517;Arizona;2117
1518;Arizona;10647
1519;Arizona;11473
1520;Arizona;2059
1521;Arizona;10056
1522;Arizona;5526
1523;Arizona;4873
1524;Arizona;2967
1525;Arizona;4425
1526;Arizona;8296
1527;Arizona;4564
1528;Arizona;6618
1529;Arizona;6957
1530;Arizona;8275
1531;Arizona;6963
1532;Arizona;3729
1533;Arizona;4973
1534;Arizona;4275
1535;Arizona;4530
1536;Arizona;4202
1537;Arizona;4447
1538;Arizona;2377
1539;Arizona;2727
1540;Arizona;7820
1541;Arizona;6188
1542;Arizona;6016
1543;Arizona;3585
1544;Arizona;2333
1545;Arizona;6453
1546;Arizona;1894
1547;Arizona;2042
1548;Arizona;5663
1549;Arizona;4644
1550;Arizona;3301
1551;Arizona;6788
1552;Arizona;4089
1553;Arizona;5848
1554;Arizona;4117
1555;Arizona;3547
1556;Arizona;6268
1557;Arizona;1619
1558;Arizona;4238
1559;Arizona;3620
1560;Arizona;3203
1561;Arizona;3945
1562;Arizona;3911
1563;Arizona;2863
1564;Arizona;2951
1565;Arizona;5049
1566;Arizona;3412
1567;Arizona;6328
1568;Arizona;5525
1569;Arizona;4013
1570;Arizona;6623
1571;Arizona;3364
1572;Arizona;2960
1573;Arizona;4911
1574;Arizona;3210
1575;Arizona;3384
1576;Arizona;7162
1577;Arizona;4342
1578;Arizona;5476
1579;Arizona;5634
1580;Arizona;4546
1581;Arizona;6826
1582;Arizona;2892
1583;Arizona;5037
1584;Arizona;6004
1585;Arizona;2581
1586;Arizona;4019
1587;Arizona;2155
1588;Arizona;4762
1589;Arizona;5156
1590;Arizona;4377
1591;Arizona;2733
1592;Arizona;5921
1593;Arizona;4460
1594;Arizona;4055
1595;Arizona;10412
1596;Arizona;6671
1597;Arizona;6386
1598;Arizona;4420
1599;Arizona;3167
1600;Arizona;2968
1601;Arizona;2874
1602;Arizona;5318
1603;Arizona;5500
1604;Arizona;7052
1605;Arizona;4700
1606;Arizona;6763
1607;Arizona;6520
1608;Arizona;6465
1609;Arizona;6047
1610;Arizona;2898
1611;Arizona;5065
1612;Arizona;4644
1613;Arizona;3454
1614;Arizona;5011
1615;Arizona;3627
1616;Arizona;4036
1617;Arizona;2179
1618;Arizona;4013
1619;Arizona;4433
1620;Arizona;3280
1621;Arizona;5542
1622;Arizona;5031
1623;Arizona;4283
1624;Arizona;3755
1625;Arizona;5320
1626;Arizona;4089
1627;Arizona;4266
1628;Arizona;5342
1629;Arizona;3400
1630;Arizona;3775
1631;Arizona;3873
1632;Arizona;5707
1633;Arizona;6154
1634;Arizona;3070
1635;Arizona;5655
1636;Arizona;4499
1637;Arizona;4736
1638;Arizona;4808
1639;Arizona;6164
1640;Arizona;4575
1641;Arizona;3245
1642;Arizona;2928
1643;Arizona;2587
1644;Arizona;2565
1645;Arizona;4256
1646;Arizona;5051
1647;Arizona;6824
1648;Arizona;4035
1649;Arizona;4280
1650;Arizona;4088
1651;Arizona;3236
1652;Arizona;4833
1653;Arizona;6621
1654;Arizona;3006
1655;Arizona;3035
1656;Arizona;6608
1657;Arizona;3491
1658;Arizona;5953
1659;Arizona;3003
1660;Arizona;4382
1661;Arizona;4748
1662;Arizona;3198
1663;Arizona;5788
1664;Arizona;4302
1665;Arizona;5988
1666;Arizona;4495
1667;Arizona;4782
1668;Arizona;3854
1669;Arizona;4981
1670;Arizona;5114
1671;Arizona;5589
1672;Arizona;3272
1673;Arizona;5308
1674;Arizona;4817
1675;Arizona;3226
1676;Arizona;5689
1677;Arizona;7032
1678;Arizona;6965
1679;Arizona;5192
1680;Arizona;6956
1681;Arizona;3609
1682;Arizona;5228
1683;Arizona;4646
1684;Arizona;4251
1685;Arizona;6036
1686;Arizona;2395
1687;Arizona;3717
1688;Arizona;5377
1689;Arizona;5636
1690;Arizona;3472
1691;Arizona;3330
1692;Arizona;5883
1693;Arizona;5958
1694;Arizona;2022
1695;Arizona;6085
1696;Arizona;3858
1697;Arizona;4534
1698;Arizona;2125
1699;Arizona;3740
1700;Arizona;3473
1701;Arizona;4764
1702;Arizona;2482
1703;Arizona;3872
1704;Arizona;5691
1705;Arizona;4390
1706;Arizona;2833
1707;Arizona;4058
1708;Arizona;3473
1709;Arizona;5573
1710;Arizona;4463
1711;Arizona;3078
1712;Arizona;4619
1713;Arizona;3546
1714;Arizona;4378
1715;Arizona;4269
1716;Arizona;3063
1717;Arizona;6342
1718;Arizona;5594
1719;Arizona;3973
1720;Arizona;2493
1721;Arizona;2146
1722;Arizona;3443
1723;Arizona;4471
1724;Arizona;6118
1725;Arizona;3419
1726;Arizona;4062
1727;Arizona;6750
1728;Arizona;5004
1729;Arizona;1830
1730;Arizona;2570
1731;Arizona;3799
1732;Arizona;5263
1733;Arizona;3279
1734;Arizona;4702
1735;Arizona;2698
1736;Arizona;3296
1737;Arizona;3569
1738;Arizona;4014
1739;Arizona;4101
1740;Arizona;1405
1741;Arizona;2230
1742;Arizona;4266
1743;Arizona;3746
1744;Arizona;7946
1745;Arizona;7772
1746;Arizona;4759
1747;Arizona;5941
1748;Arizona;2594
1749;Arizona;5692
1750;Arizona;6340
1751;Arizona;7005
1752;Arizona;3706
1753;Arizona;3520
1754;Arizona;3060
1755;Arizona;4155
1756;Arizona;2382
1757;Arizona;3501
1758;Arizona;3242
1759;Arizona;2126
1760;Arizona;3548
1761;Arizona;3652
1762;Arizona;2880
1763;Arizona;5184
1764;Arizona;2459
1765;Arizona;3440
1766;Arizona;2946
1767;Arizona;5536
1768;Arizona;2091
1769;Arizona;2669
1770;Arizona;5083
1771;Arizona;4961
1772;Arizona;4509
1773;Arizona;5622
1774;Arizona;3705
1775;Arizona;5905
1776;Arizona;3421
1777;Arizona;5507
1778;Arizona;8387
1779;Arizona;5950
1780;Arizona;6253
1781;Arizona;7061
1782;Arizona;5660
1783;Arizona;4251
1784;Arizona;9226
1785;Arizona;5941
1786;Arizona;3196
1787;Arizona;2920
1788;Arizona;2460
1789;Arizona;4744
1790;Arizona;5383
1791;Arizona;8331
1792;Arizona;4740
1793;Arizona;3565
1794;Arizona;6565
1795;Arizona;5355
1796;Arizona;2952
1797;Arizona;2552
1798;Arizona;4732
1799;Arizona;2589
1800;Arizona;4273
1801;Arizona;5710
1802;Arizona;2141
1803;Arizona;3520
1804;Arizona;5359
1805;Arizona;4648
1806;Arizona;4117
1807;Arizona;5744
1808;Arizona;2155
1809;Arizona;1642
1810;Arizona;2372
1811;Arizona;5972
1812;Arizona;4722
1813;Arizona;4600
1814;Arizona;2211
1815;Arizona;6184
1816;Arizona;3271
1817;Arizona;5123
1818;Arizona;6047
1819;Arizona;4051
1820;Arizona;2315
1821;Arizona;3778
1822;Arizona;4360
1823;Arizona;4074
1824;Arizona;5743
1825;Arizona;7761
1826;Arizona;6425
1827;Arizona;5463
1828;Arizona;6087
1829;Arizona;9073
1830;Arizona;4545
1831;Arizona;9550
1832;Arizona;2762
1833;Arizona;2223
1834;Arizona;11539
1835;Arizona;4896
1836;Arizona;9513
1837;Arizona;1455
1838;Arizona;9568
1839;Arizona;4891
1840;Arizona;3234
1841;Arizona;7562
1842;Arizona;6740
1843;Arizona;5159
1844;Arizona;2163
1845;Arizona;3360
1846;Arizona;2964
1847;Arizona;2156
1848;Arizona;2733
1849;Arizona;5423
1850;Arizona;304
1851;Arizona;4841
1852;Arizona;3280
1853;Arizona;4605
1854;Arizona;4026
1855;Arizona;8278
1856;Arizona;2096
1857;Arizona;0
1858;Arizona;1040
1859;Arizona;2019
1860;Arizona;1862
1861;Arizona;1284
1862;Arizona;568
1863;Arizona;3186
1864;Arizona;1760
1865;Arizona;1854
1866;Arizona;3565
1867;Arizona;1835
1868;Arizona;5026
1869;Arizona;3776
1870;Arizona;2374
1871;Arizona;2833
1872;Arizona;3169
1873;Arizona;2509
1874;Arizona;4015
1875;Arizona;4525
1876;Arizona;6813
1877;Arizona;4275
1878;Arizona;3695
1879;Arizona;5858
1880;Arizona;5984
1881;Arizona;3925
1882;Arizona;5568
1883;Arizona;5109
1884;Arizona;3747
1885;Arizona;4693
1886;Arizona;7165
1887;Arizona;5749
1888;Arizona;5594
1889;Arizona;8861
1890;Arizona;6948
1891;Arizona;5011
1892;Arizona;6471
1893;Arizona;7267
1894;Arizona;3015
1895;Arizona;4364
1896;Arizona;4814
1897;Arizona;5482
1898;Arizona;3697
1899;Arizona;5693
1900;Arizona;7059
1901;Arizona;8928
1902;Arizona;4889
1903;Arizona;7974
1904;Arizona;2952
1905;Arizona;4912
1906;Arizona;2697
1907;Arizona;4907
1908;Arizona;2201
1909;Arizona;6893
1910;Arizona;6315
1911;Arizona;3857
1912;Arizona;2093
1913;Arizona;3488
1914;Arizona;3098
1915;Arizona;7300
1916;Arizona;4073
1917;Arizona;3614
1918;Arizona;4904
1919;Arizona;3786
1920;Arizona;4634
1921;Arizona;4291
1922;Arizona;1886
1923;Arizona;3274
1924;Arizona;4267
1925;Arizona;343
1926;Arizona;2586
1927;Arizona;2622
1928;Arizona;6011
1929;Arizona;2287
1930;Arizona;1134
1931;Arizona;1265
1932;Arizona;3377
1933;Arizona;5230
1934;Arizona;5368
1935;Arizona;1460
1936;Arizona;4182
1937;Arizona;6186
1938;Arizona;6788
1939;Arizona;6229
1940;Arizona;4721
1941;Arizona;6309
1942;Arizona;4306
1943;Arizona;4485
1944;Arizona;5040
1945;Arizona;3274
1946;Arizona;2968
1947;Arizona;1921
1948;Arizona;4710
1949;Arizona;2109
1950;Arizona;2630
1951;Arizona;4139
1952;Arizona;5249
1953;Arizona;5205
1954;Arizona;4020
1955;Arizona;4787
1956;Arizona;3571
1957;Arizona;3763
1958;Arizona;3090
1959;Arizona;4350
1960;Arizona;2215
1961;Arizona;7041
1962;Arizona;7091
1963;Arizona;6377
1964;Arizona;6093
1965;Arizona;4353
1966;Arizona;3910
1967;Arizona;3086
1968;Arizona;5018
1969;Arizona;3321
1970;Arizona;4025
1971;Arizona;4793
1972;Arizona;5898
1973;Arizona;2811
1974;Arizona;3094
1975;Arizona;1775
1976;Arizona;3558
1977;Arizona;3685
1978;Arizona;3467
1979;Arizona;3338
1980;Arizona;3991
1981;Arizona;2880
1982;Arizona;5327
1983;Arizona;5358
1984;Arizona;6676
1985;Arizona;4431
1986;Arizona;6093
1987;Arizona;2075
1988;Arizona;7435
1989;Arizona;4179
1990;Arizona;5136
1991;Arizona;3691
1992;Arizona;3417
1993;Arizona;6691
1994;Arizona;6695
1995;Arizona;8750
1996;Arizona;3266
1997;Arizona;4798
1998;Arizona;6356
1999;Arizona;6049
2000;Arizona;3324
2001;Arizona;2880
2002;Arizona;6454
2003;Arizona;3973
2004;Arizona;4718
2005;Arizona;3739
2006;Arizona;6076
2007;Arizona;6362
2008;Arizona;4397
2009;Arizona;1645
2010;Arizona;3551
2011;Arizona;5913
2012;Arizona;6624
2013;Arizona;2943
2014;Arizona;6299
2015;Arizona;5138
2016;Arizona;5515
2017;Arizona;3274
2018;Arizona;2262
2019;Arizona;2477
2020;Arizona;2489
2021;Arizona;4961
2022;Arizona;8033
2023;Arizona;6270
2024;Arizona;7309
2025;Arizona;2972
2026;Arizona;5988
2027;Arizona;5935
2028;Arizona;6716
2029;Arizona;1709
2030;Arizona;4481
2031;Arizona;5139
2032;Arizona;3921
2033;Arizona;3262
2034;Arizona;3038
2035;Arizona;3934
2036;Arizona;3015
2037;Arizona;2578
2038;Arizona;5296
2039;Arizona;3532
2040;Arizona;2837
2041;Arizona;5456
2042;Arizona;4142
2043;Arizona;5491
2044;Arizona;4224
2045;Arizona;3007
2046;Arizona;1991
2047;Arizona;3585
2048;Arizona;1856
2049;Arizona;4040
2050;Arizona;2292
2051;Arizona;5117
2052;Arizona;4420
2053;Arizona;1256
2054;Arizona;4451
2055;Arizona;2798
2056;Arizona;6757
2057;Arizona;3782
2058;Arizona;3474
2059;Arizona;5279
2060;Arizona;4096
2061;Arizona;4367
2062;Arizona;4690
2063;Arizona;3752
2064;Arizona;4848
2065;Arizona;2403
2066;Arizona;4261
2067;Arizona;3231
2068;Arizona;3709
2069;Arizona;4913
2070;Arizona;3751
2071;Arizona;3793
2072;Arizona;4011
2073;Arizona;3000
2074;Arizona;4389
2075;Arizona;7091
2076;Arizona;5096
2077;Arizona;4098
2078;Arizona;6284
2079;Arizona;5360
2080;Arizona;3019
2081;Arizona;2480
2082;Arizona;3647
2083;Arizona;3263
2084;Arizona;4008
2085;Arizona;4700
2086;Arizona;4551
2087;Arizona;4291
2088;Arizona;2864
2089;Arizona;5134
2090;Arizona;3981
2091;Arizona;6538
2092;Arizona;4658
2093;Arizona;3904
2094;Arizona;4824
2095;Arizona;4527
2096;Arizona;6602
2097;Arizona;3795
2098;Arizona;6847
2099;Arizona;4086
2100;Arizona;5049
2101;Arizona;2939
2102;Arizona;1422
2103;Arizona;6731
2104;Arizona;5569
2105;Arizona;2656
2106;Arizona;4378
2107;Arizona;2738
2108;Arizona;1996
2109;Arizona;5940
2110;Arizona;3589
2111;Arizona;2872
2112;Arizona;3016
2113;Arizona;1996
2114;Arizona;3872
2115;Arizona;2261
2116;Arizona;5800
2117;Arizona;5053
2118;Arizona;2878
2119;Arizona;5471
2120;Arizona;4416
2121;Arizona;5486
2122;Arizona;4859
2123;Arizona;2881
2124;Arizona;5478
2125;Arizona;4735
2126;Arizona;4235
2127;Arizona;6150
2128;Arizona;6173
2129;Arizona;7167
2130;Arizona;5098
2131;Arizona;5008
2132;Arizona;4558
2133;Arizona;3367
2134;Arizona;5325
2135;Arizona;3279
2136;Arizona;2847
2137;Arizona;5033
2138;Arizona;4348
2139;Arizona;5276
2140;Arizona;10490
2141;Arizona;4394
2142;Arizona;4508
2143;Arizona;2862
2144;Arizona;7138
2145;Arizona;4900
2146;Arizona;5912
2147;Arizona;2775
2148;Arizona;3113
2149;Arizona;4530
2150;Arizona;4282
2151;Arizona;6443
2152;Arizona;2645
2153;Arizona;3892
2154;Arizona;2898
2155;Arizona;3765
2156;Arizona;3541
2157;Arizona;3331
2158;Arizona;5217
2159;Arizona;4530
2160;Arizona;4031
2161;Arizona;3222
2162;Arizona;4685
2163;Arizona;1705
2164;Arizona;2741
2165;Arizona;3930
2166;Arizona;4278
2167;Arizona;3589
2168;Arizona;4566
2169;Arizona;7034
2170;Arizona;5463
2171;Arizona;6361
2172;Arizona;8568
2173;Arizona;11688
2174;Arizona;1161
2175;Arizona;4286
2176;Arizona;5136
2177;Arizona;4857
2178;Arizona;5959
2179;Arizona;6708
2180;Arizona;4724
2181;Arizona;5738
2182;Arizona;5450
2183;Arizona;5336
2184;Arizona;5350
2185;Arizona;8105
2186;Arizona;807
2187;Arizona;7366
2188;Arizona;10012
2189;Arizona;5602
2190;Arizona;6159
2191;Arizona;5944
2192;Arizona;7279
2193;Arizona;4499
2194;Arizona;8096
2195;Arizona;2668
2196;Arizona;3169
2197;Arizona;5941
2198;Arizona;5423
2199;Arizona;6142
2200;Arizona;7369
2201;Arizona;2968
2202;Arizona;6494
2203;Arizona;6707
2204;Arizona;2884
2205;Arizona;3023
2206;Arizona;5103
2207;Arizona;8413
2208;Arizona;7626
2209;Arizona;4404
2210;Arizona;2351
2211;Arizona;2307
2212;Arizona;2106
2213;Arizona;2593
2214;Arizona;4590
2215;Arizona;2808
2216;Arizona;4309
2217;Arizona;7541
2218;Arizona;3472
2219;Arizona;4294
2220;Arizona;5456
2221;Arizona;5339
2222;Arizona;4186
2223;Arizona;6179
2224;Arizona;4425
2225;Arizona;6888
2226;Arizona;4597
2227;Arizona;3223
2228;Arizona;3774
2229;Arizona;4276
2230;Arizona;6316
2231;Arizona;2590
2232;Arizona;3931
2233;Arizona;4028
2234;Arizona;9139
2235;Arizona;4221
2236;Arizona;7023
2237;Arizona;1924
2238;Arizona;2706
2239;Arizona;2599
2240;Arizona;3107
2241;Arizona;2988
2242;Arizona;4829
2243;Arizona;4273
2244;Arizona;2112
2245;Arizona;3529
2246;Arizona;3384
2247;Arizona;2137
2248;Arizona;5658
2249;Arizona;3210
2250;Arizona;5609
2251;Arizona;4807
2252;Arizona;5831
2253;Arizona;4054
2254;Arizona;6402
2255;Arizona;2309
2256;Arizona;2543
2257;Arizona;3102
2258;Arizona;7420
2259;Arizona;3825
2260;Arizona;6045
2261;Arizona;3730
2262;Arizona;2471
2263;Arizona;2683
2264;Arizona;4879
2265;Arizona;4417
2266;Arizona;3929
2267;Arizona;3256
2268;Arizona;3662
2269;Arizona;3913
2270;Arizona;5134
2271;Arizona;2806
2272;Arizona;4922
2273;Arizona;6927
2274;Arizona;3189
2275;Arizona;3631
2276;Arizona;5486
2277;Arizona;4672
2278;Arizona;5386
2279;Arizona;5990
2280;Arizona;2033
2281;Arizona;3782
2282;Arizona;4738
2283;Arizona;5908
2284;Arizona;24
2285;Arizona;4744
2286;Arizona;2619
2287;Arizona;5942
2288;Arizona;2141
2289;Arizona;8584
2290;Arizona;2156
2291;Arizona;6799
2292;Arizona;3486
2293;Arizona;6211
2294;Arizona;5040
2295;Arizona;5160
2296;Arizona;6152
2297;Arizona;6947
2298;Arizona;4263
2299;Arizona;5487
2300;Arizona;2743
2301;Arizona;2550
2302;Arizona;3003
2303;Arizona;2983
2304;Arizona;5410
2305;Arizona;2659
2306;Arizona;4128
2307;Arizona;4339
2308;Arizona;2382
2309;Arizona;5950
2310;Arizona;4859
2311;Arizona;6402
2312;Arizona;7489
2313;Arizona;4882
2314;Arizona;4122
2315;Arizona;2449
2316;Arizona;4778
2317;Arizona;5888
2318;Arizona;5613
2319;Arizona;2594
2320;Arizona;4676
2321;Arizona;2869
2322;Arizona;3853
2323;Arizona;5776
2324;Arizona;3737
2325;Arizona;2947
2326;Arizona;3538
2327;Arizona;2550
2328;Arizona;2252
2329;Arizona;5535
2330;Arizona;2493
2331;Arizona;5521
2332;Arizona;2651
2333;Arizona;3786
2334;Arizona;4653
2335;Arizona;5383
2336;Arizona;4741
2337;Arizona;4206
2338;Arizona;8250
2339;Arizona;2583
2340;Arizona;3998
2341;Arizona;5593
2342;Arizona;9207
2343;Arizona;4071
2344;Arizona;8605
2345;Arizona;6128
2346;Arizona;5841
2347;Arizona;5597
2348;Arizona;6218
2349;Arizona;9383
2350;Arizona;14893
2351;Arizona;7136
2352;Arizona;3630
2353;Arizona;4779
2354;Arizona;7798
2355;Arizona;4286
2356;Arizona;5349
2357;Arizona;2202
2358;Arizona;4389
2359;Arizona;5871
2360;Arizona;3465
2361;Arizona;9317
2362;Arizona;7001
2363;Arizona;5441
2364;Arizona;2809
2365;Arizona;2969
2366;Arizona;1596
2367;Arizona;114
2368;Arizona;3874
2369;Arizona;47
2370;Arizona;1141
2371;Arizona;7087
2372;Arizona;0
2373;Arizona;11
2374;Arizona;30
2375;Arizona;1803
2376;Arizona;0
2377;Arizona;1381
2378;Arizona;2669
2379;Arizona;10966
2380;Arizona;2479
2381;Arizona;3814
2382;Arizona;1493
2383;Arizona;9656
2384;Arizona;3861
2385;Arizona;6762
2386;Arizona;4271
2387;Arizona;4057
2388;Arizona;4224
2389;Arizona;3738
2390;Arizona;3655
2391;Arizona;5192
2392;Arizona;3167
2393;Arizona;4240
2394;Arizona;5846
2395;Arizona;3492
2396;Arizona;4291
2397;Arizona;2021
2398;Arizona;7010
2399;Arizona;4798
2400;Arizona;3479
2401;Arizona;3002
2402;Arizona;5190
2403;Arizona;3079
2404;Arizona;5728
2405;Arizona;5802
2406;Arizona;5807
2407;Arizona;5635
2408;Arizona;3489
2409;Arizona;2575
2410;Arizona;6187
2411;Arizona;4949
2412;Arizona;5461
2413;Arizona;8980
2414;Arizona;3118
2415;Arizona;5974
2416;Arizona;6736
2417;Arizona;7407
2418;Arizona;3900
2419;Arizona;5110
2420;Arizona;1108
2421;Arizona;2626
2422;Arizona;2489
2423;Arizona;3476
2424;Arizona;5165
2425;Arizona;2679
2426;Arizona;4475
2427;Arizona;4958
2428;Arizona;4434
2429;Arizona;3099
2430;Arizona;2182
2431;Arizona;2467
2432;Arizona;4654
2433;Arizona;1652
2434;Arizona;3858
2435;Arizona;3482
2436;Arizona;4558
2437;Arizona;4147
2438;Arizona;3009
2439;Arizona;6299
2440;Arizona;3189
2441;Arizona;4671
2442;Arizona;3297
2443;Arizona;1576
2444;Arizona;4601
2445;Arizona;1461
2446;Arizona;1568
2447;Arizona;4321
2448;Arizona;2424
2449;Arizona;4890
2450;Arizona;5087
2451;Arizona;834
2452;Arizona;4188
2453;Arizona;1512
2454;Arizona;3417
2455;Arizona;11511
2456;Arizona;5462
2457;Arizona;5450
2458;Arizona;1627
2459;Arizona;2691
2460;Arizona;1005
2461;Arizona;2692
2462;Arizona;3892
2463;Arizona;1877
2464;Arizona;2819
2465;Arizona;5218
2466;Arizona;6513
2467;Arizona;5195
2468;Arizona;3617
2469;Arizona;2897
2470;Arizona;5287
2471;Arizona;2431
2472;Arizona;3821
2473;Arizona;6101
2474;Arizona;5621
2475;Arizona;3324
2476;Arizona;3249
2477;Arizona;5624
2478;Arizona;6029
2479;Arizona;5874
2480;Arizona;4096
2481;Arizona;5598
2482;Arizona;6356
2483;Arizona;8063
2484;Arizona;3974
2485;Arizona;3592
2486;Arizona;3544
2487;Arizona;4468
2488;Arizona;4094
2489;Arizona;1988
2490;Arizona;1695
2491;Arizona;4002
2492;Arizona;2147
2493;Arizona;6284
2494;Arizona;3279
2495;Arizona;3584
2496;Arizona;2474
2497;Arizona;4761
2498;Arizona;4673
2499;Arizona;1712
2500;Arizona;5478
2501;Arizona;3812
2502;Arizona;5703
2503;Arizona;4350
2504;Arizona;3582
2505;Arizona;3189
2506;Arizona;5682
2507;Arizona;7750
2508;Arizona;4179
2509;Arizona;4425
2510;Arizona;2729
2511;Arizona;5549
2512;Arizona;6748
2513;Arizona;5520
2514;Arizona;5943
2515;Arizona;5405
2516;Arizona;3449
2517;Arizona;3422
2518;Arizona;5168
2519;Arizona;2014
2520;Arizona;2928
2521;Arizona;3318
2522;Arizona;4581
2523;Arizona;3118
2524;Arizona;8114
2525;Arizona;6562
2526;Arizona;6727
2527;Arizona;5235
2528;Arizona;4577
2529;Arizona;1812
2530;Arizona;3791
2531;Arizona;3595
2532;Arizona;4296
2533;Arizona;3831
2534;Arizona;3966
2535;Arizona;2584
2536;Arizona;3091
2537;Arizona;2840
2538;Arizona;2523
2539;Arizona;4655
2540;Arizona;4058
2541;Arizona;3998
2542;Arizona;4501
2543;Arizona;2490
2544;Arizona;4337
2545;Arizona;2696
2546;Arizona;2033
2547;Arizona;4815
2548;Arizona;1826
2549;Arizona;2944
2550;Arizona;1582
2551;Arizona;3519
2552;Arizona;2006
2553;Arizona;4129
2554;Arizona;4339
2555;Arizona;4951
2556;Arizona;5795
2557;Arizona;6060
2558;Arizona;9336
2559;Arizona;3888
2560;Arizona;3016
2561;Arizona;2576
2562;Arizona;4773
2563;Arizona;3731
2564;Arizona;3077
2565;Arizona;4739
2566;Arizona;2748
2567;Arizona;4815
2568;Arizona;1922
2569;Arizona;11119
2570;Arizona;5377
2571;Arizona;3473
